Date,Average_Return_High,Count_High,MCap_Total_High,MCap_Average_High,Avg_ESG_Score_High,Average_Return_Low,Count_Low,MCap_Total_Low,MCap_Average_Low,Avg_ESG_Score_Low,ESG_Factor,ESG_Factor_Residual
2009-12-31,0.038894158225957896,154,6110.540895786148,39.67883698562434,70.7502234852055,0.05790299251606094,154,908.7127763626339,6.017965406375059,18.73365781287322,0.01900883429010304,-0.010181097295006204
2010-01-31,-0.03341184620006081,156,5988.2736725112445,38.3863696955849,70.96201473394608,-0.030241236647926217,156,912.6736633629556,5.96518734224154,18.795111031922918,0.003170609552134593,0.005373133810961479
2010-02-28,0.04340986772693015,156,6176.713432540431,39.59431687525918,70.95142157806728,0.054302058309165534,156,963.517698143427,6.297501295055079,18.802699913659534,0.010892190582235381,0.005078801313953885
2010-03-31,0.0690968962199368,156,6533.051560687258,41.878535645431135,70.9996177278717,0.07067585347270533,156,1005.7621278977637,6.57360867907035,18.79514834153804,0.0015789572527685342,-0.006843146648251487
2010-04-30,0.02575038047084992,156,6633.206082087378,42.52055180825243,70.95292227622735,0.045017040885327576,156,1022.3152227750338,6.681798841666887,18.983956718004812,0.019266660414477655,0.00031673197071412085
2010-05-31,-0.07296266710072617,156,5993.749555079306,38.421471506918635,70.96511737021186,-0.07838040238919332,156,933.4465000821848,6.100957516877025,19.005399561269797,-0.005417735288467146,-0.003982225498820508
2010-06-30,-0.05794373715095545,156,5685.948743503024,36.44838938142964,71.04305829836512,-0.06897114896919802,156,918.7508532045696,6.004907537284768,19.306453340689842,-0.011027411818242572,-0.00275379695311108
2010-07-31,0.07051199591065227,156,6042.71694261127,38.7353650167389,71.06890476075881,0.07123135570752877,156,965.5319040877471,6.310666039789197,19.326907292844645,0.0007193597968764981,0.001472211658102067
2010-08-31,-0.04741596725955752,156,5737.5866216155255,36.779401420612345,71.05818764958313,-0.048632734410326846,156,942.4926457267269,6.160082651808673,19.31430391236362,-0.0012167671507693281,0.01042365041094765
2010-09-30,0.09379669736308949,156,6149.734954362223,39.42137791257835,71.075963689124,0.11599982798340282,156,994.5407468177085,6.50026631906999,19.462328201045683,0.02220313062031333,0.001512418098951824
2010-10-31,0.03377142326894561,156,6337.4965010121805,40.62497757059091,71.11251664132622,0.041714171864906766,156,1048.9977395026556,6.856194375834351,19.503405478029233,0.007942748595961155,0.002302255451285167
2010-11-30,0.0067459245530764305,156,6294.3014320123775,40.34808610264345,71.17603232458556,0.02437733632910493,156,1071.5941949211126,7.003883626935377,19.49367266594728,0.017631411776028498,0.0025170018759343334
2010-12-31,0.07123032597621509,162,6705.865715047842,41.394232808937296,71.2496519255837,0.07297713165327839,162,1119.3661294125795,7.040038549764652,20.51956854773939,0.0017468056770632984,0.0013310658829582423
2011-01-31,0.015047511752623966,163,6919.521950149668,42.45105490889367,71.1356452620419,0.02505815268595094,163,1159.0034159601053,7.198778981118665,20.49521971823031,0.010010640933326972,0.021625415122869817
2011-02-28,0.027398272731311495,163,7055.522045351404,43.285411321174266,71.21484389916651,0.052795692982252215,163,1219.9633191880264,7.5774119204225245,20.49521971823031,0.02539742025094072,0.015928455669576534
2011-03-31,0.006535444414239375,163,7001.450643755205,42.95368493101353,71.19160916272176,0.02902778948326387,163,1252.863066311812,7.733722631554395,20.630704624580655,0.0224923450690245,0.009728531048051364
2011-04-30,0.028770037713915685,163,7187.87333096847,44.097382398579576,71.25576639723396,0.036811260595957934,163,1300.5747281491024,8.02823906264878,20.594278121567207,0.008041222882042249,0.008377391788584763
